text,label
记者从河南气象了解到7月17日08时21日17时我省出现了历史罕见的持续性强降水天气过程全省各地市均出现暴雨北中部出现大暴雨特大暴雨本次过程累计雨量大持续时间长短时降雨强极端性突出气象部门介绍形成此次强降水的原因有以下四点一大气环流形势稳定西太平洋副热带高压和大陆高压分别稳定维持在日本海和我国西北地区导致两者之间的低值天气系统在黄淮地区停滞少动造成河南中西部长时间出现降水天气二水汽条件充沛7月中旬河南处于副高边缘对流不稳定能量充足18日西太平洋有台风烟花生成并向我国靠近受台风外围和副高南侧的偏东气流引导大量水汽向我国内陆地区输送为河南强降雨提供了充沛的水汽来源降水效率高三地形降水效应显著受深厚的偏东风急流及低涡切变天气系统影响加之河南省太行山区伏牛山区特殊地形对偏东气流起到抬升辐合效应强降水区在河南省西部西北部沿山地区稳定少动地形迎风坡前降水增幅明显四对流列车效应明显在稳定天气形势下中小尺度对流反复在伏牛山前地区发展并向郑州方向移动形成列车效应导致降水强度大维持时间长引起局地极端强降水预计今天夜里到明天河南仍有降雨其中今天夜里降雨强度较大各地需继续做好洪涝地质灾害的防御以及河堤库坝等的巡查工作并注意防范强降雨对各项工作的不利影响具体天气预报今夜明天白天今天夜里全省阴天有小到中阵雨雷阵雨其中黄河以北和郑州开封许昌平顶山漯河五地区及商丘周口驻马店三地区西部与洛阳地区东部部分地区有暴雨大暴雨鹤壁地区和安阳新乡两地区西部及焦作地区北部局部特大暴雨并伴有短时强降水短时大风等强对流天气明天白天三门峡洛阳南阳信阳济源焦作安阳鹤壁八地市和新乡郑州平顶山三地区西部阴天有小到中阵雨局部大雨其它地区阴天转多云有分散性阵雨雷阵雨全省偏东风3级左右最低温度西部山区20到22度其它地区23到25度最高温度西部25到27度其它地区28到30度明天夜里24日明天夜里西南部阴天有小到中阵雨雷阵雨其它地区阴天间多云有分散性阵雨雷阵雨23日全省多云间阴天其中西部南部有阵雨雷阵雨其它地区有分散性阵雨雷阵雨24日全省多云间阴天其中西部东部南部有分散性阵雨雷阵雨记者李,6
为保郑州新乡上游城市浚县成为了泄洪区一个七八线的小县城承担了4个泄洪区在这历史性的时刻国家和人民应该记住这个小县城的名字它叫浚县天佑浚县,5
救救命古籍孤本,3
新乡暴雨告一段落看见妈妈发给我的今天出门的感悟眼泪直打转转出门在外没法陪伴爸妈已经很愧疚了灾难无情人有情在灾难面前人是渺小的但同时人类的信念又是强大的强大到可以对抗一切困难,5
1还在等待救援,1
扩散扩散新乡秀才庄洪水已进村水位一米多10000村民急需救援,3
演员谭松韵人美心善已经向郑州红十字会捐款50万元用于河南暴雨灾害救援物资谭松韵1990年出生于四川泸州总是可可爱爱的模样她今年31岁2007年考入北京电影学院19岁时出演了甄嬛传中可爱的吃货淳贵人之后也有旋风少女最好的我们以家人之有多少钱做多少事别为了自己影响孩子们在圈内的口碑L娱乐吃瓜蜀黍君的微博,5
道路积水坑洼很多很深一定要注意安全希望平安河南挺住转给需要的人相信救援队不出门少添乱大家都保护好自己平平安安的团结一心积极抗汛共渡难关望平安,5
断水断电第七天天气炎热全是苍蝇爸妈也去投奔亲戚了留下了我和妹妹看家,3
郑州面对大灾呼吁应该立即申请国家救援这么大的范围这么大的水灾不是一般民间救援力量能够控制住的一定要足够重视提升救援级别关键时刻必须要有足够的力量正规军绝对赛过地方游击队呼吁政府部门一定重视尽量不能让卫辉水情在浚县城区上演河南6个泄洪点一个县城占了4个替河南扛旗只希望省政府和国家政府不要亏待我们这个小县城不要让我们寒心如果下面不上报不申请国家是不是也不会知道浚县水灾的严重程度呼吁领导重视切莫心存侥幸更不能大意和硬撑呼吁立即申请要求国家级救援一次又一次的泄洪已经使浚县城区周边全部都是汪洋大海古城安全令人担忧呼吁国家级救援不然浚县将会成为第二个卫辉河南浚县水,1
发布了头条文章呼吁明星网红让路救援需要专业团队O呼吁明星网红让路救援需要专业团队,1
7月20日河南暴雨郑州市区银基广场负一楼被淹多人被困商场工作人员和热心市民排成一排泡在水里喊着口号用绳子将被困人员逐个拉了出来视频拍摄者韩女士表示看到这一幕她很是感动L江苏新闻的微博,1
河南省巩义市新中镇老庙村玉仙圣母庙被困约二十人附近其他村被困千人,4
据河南省政府防汛救灾新闻发布会通报7月16日以来截至8月2日12时此次特大洪涝灾害共造成302人死亡50人失踪其中郑州市遇难292人失踪47人新乡市遇难7人失踪3人平顶山市遇难2人漯河市遇难1人,4
女孩子们千万不要害羞并且正在生理期而且泡了积水的女生等灾害结束后记得一定要去看一下医生检查,0
此次洪灾河南受损失严重百姓财务也受到了一定损失希望灾害赶快过去经济赶快稳定复苏据平安产险公布的数据截至7月21日12时共接到河南特大暴雨灾情相关报案20697笔其中车险报案数量高达20471笔而据不完全统计截至目前已有人保财险国寿财险平安产险太保产险太平财险阳光财险中华财险大家财险等多家保险公司公布了相关保险报案数据报案件数超55万件中国银保监会官网7月22日发布关于支持防汛救灾加强金融服务工作的通知要求保险机构要按照特事特办急事急办原则集中调配查勘人员救援设备建立理赔服务绿色通道简化理赔流程提高理赔效率做到应赔尽赔早赔快赔特别是对因灾受伤人员要通过减少医院等级限制直赔一站式结算等方式提高理赔效率对受汛情影响暂时难以查勘定损的可结合实际预付赔款让受灾群众受灾企业感受到金融服务温度加强保险损失摸排统计及时反映保险损失情况为后续理赔服务提供支持一位从事保险理赔工作的专业人士告诉红星资本局2020年9月19日车险改革之后投保或续保的车主可以通过车损险进行赔付达到报废标准后可获得车损险全赔未达到报废标准的按照保险公司认定进行赔偿但该人士提醒涉水后一定不要二次打火或再次启动车辆O网页,4
7月下旬河南郑州出现暴雨全市多条河流水位持续上涨并出现险情多座水库超汛限水位城区积水严重同时被水淹的村庄一般房屋插座安装较低如何判断积水中是否有电如果有人触电了该怎么办,4
500人被困求扩散,3
7月21日18时55分江苏南京消防指战员接到指挥部命令紧急赶赴郑州市阜外华中心血管医院参与救援此时医院一楼已经全部被淹现场水深2米左右院内尚有多名病人等待转移7月21日20时40分急速行驶的消防车突然被一大片积水阻挡了去路地图显示这竟然是距离医院最近的一处地点而从这个点还需要用舟艇行驶5公里才能到达医院经过连续奋战截至7月22日1630江苏南京消防共救出224人辛苦了谢谢,1
扩听障群体,5
河南暴雨洪水灾情严重牵动亿万中国人的心今天上午壹峰信向郑州市红十字会捐款150万元驰援河南风雨同舟守望相助我们一起共渡难关正如李易峰在号手就位里的夏拙一样面对一百万美金的时候毫不犹豫的全部捐献了峰峰戏里戏外都是一样的啊是正能量满仿佛真正的善良美好是只存在于神话里的天方夜谭L可爱的八组兔区社的微博,5
急需抽水机美景天城小区60多栋楼处于中州大道石化路交汇口西南角车库被淹严重抽水机完全不够用供电设备在底层车库小区断电断水36小时请求社会力量救助电话037166894116181376620651813766206018137662062181376620631813766206618137662067已证实,3
针对洪涝灾害期间的饮用水卫生热点问题7月21日河南省疾控中心发布紧急提醒洪涝灾害对饮用水卫生可能会产生致病微生物污染水质感官性状恶化和有毒化学物质污染三个方面的影响 为保障灾后安全用水疾控部门提醒正在供应的自来水是安全的遭到损坏的自来水厂被淹没的供水设施会立即停止供水待水退后经彻底清洗消毒卫生健康部门检验合格后才能恢复供水对于临时应急的供水水源推荐市民按以下顺序选择优先选择泉水深井水浅井水其次才考虑河水湖水塘水等水源 河南省疾控中心提示洪涝灾害期间应该做到不喝生水尽量喝烧开的水瓶装水或经救灾指挥部认可的饮用水不喝来源不明或被污染的水不用来源不明或被污染的水漱口洗菜等缸桶盆等盛水器具要经常消毒消毒后用干净的水冲洗自觉保护生活饮用水水源及环境在指定地点堆放生活垃圾倾倒生活污水,6
黄金四分钟野外急救法,0
公益站的摩托姐姐姐辛苦,5
志愿者失联站转扩河南暴雨互助联系电话18623739321位置河南省新乡市牧野区学院路22号新乡市牧野区人民政府详细内容紧急寻人请大家帮忙扩散一下刘正伟男27岁2021年7月24日晚在新乡市牧野区政府做志愿者时失联身穿蓝色短袖工装黑边眼镜手机进水人较老实截止目前联系不上有看到的市民请及时联系韩女士18623739321发布时间2021072513,3
救救命po主堂姐原本是去救灾的现在失联了po主爸爸也参与救灾了别让好人难过,3
这个再扩一扩,2
截至2021年7月19日20151因降雨全省禁止危险品车辆上站2因降雨禁止七座以上客车上站的路段连霍高速豫灵站偃师站京港澳高速薛店站许昌东区站郑栾高速长葛西站禹州南站盐洛高速苌庄站鄢陵南站兰南高速二郎庙站尉氏站机场高速郑州南站机场站商登高速岗李站杞县南站3因降雨禁止七座以上客车及货车上站的路段京港澳高速安阳北站安阳南站双鹤湖站新郑站临颍站漯河南站菏宝高速获嘉站牛屯站济洛高速小浪底北站商登高速园博园站古城县衙站安罗高速官渡站机场东站焦桐高速巩义南站白坪站大峪站汝州东站连霍高速沟赵站巩义站郑云高速广武站郑州西南绕城高速莲花街站东三环南站郑民高速郑庵站姚家站郑栾高速侯寨站新郑西站郏县站尧山西站宁洛高速叶县北站温泉站谭庄站纸店站兰南高速叶县站旧县站二广高速寄料站下汤西站许广高速平顶山站舞钢南站商南高速杨庄站尹集站郑少高速西南站唐庄站盐洛高速君召站宣化站4因降雨禁止货车上站的路段郑少高速西南站唐庄站晋新高速焦作西站平原新区西站焦桐高速焦作西南站温县站菏宝高速修武东站柏香站郑云高速嘉应观站云台山站5因降雨禁止七座以上客车上站的路段沪陕高速查山站罗山站6因降雨禁止车辆上站的路段兰南高速鄢陵北站鄢陵站许广高速襄城站盐洛高速鄢陵南站许昌南站郑少高速新密站新密西站同时菏宝高速济源南站邵原站禁止上站王屋山站分流向山西方向车辆8因积水连霍高速惠济站西向东方向的下站口关闭请提前绕行省内其他高速公路正常通行1在行车中发现违法占用应急车道大车占道等交通违法行为可打开河南高速公安微信公众号进入违法举报微信小程序进行举报详情见 2在省内高速上发现中型以上客运车辆及七座以上面包车超员违法请通过河南高速交警24小时值班报警电话037168208110或举报短信13633719780进行举报经查实的给予200元奖励严重超员构成犯罪的给予500元奖励平安中原高速交,6
